bootstrap_iter,roc_auc,pr_auc,top5_precision,top5_recall,recall_at_fpr_0_01,precision_at_fpr_0_01,recall_at_fpr_0_03,precision_at_fpr_0_03,recall_at_fpr_0_05,precision_at_fpr_0_05
294,0.8971041355896365,0.5016035085646612,0.42660550458715596,0.5481335952848723,0.4165029469548134,0.6281481481481481,0.5481335952848723,0.426279602750191,0.6286836935166994,0.33755274261603374
295,0.8926226003442567,0.49567324474056906,0.40214067278287463,0.5680345572354212,0.4222462203023758,0.609984399375975,0.5604751619870411,0.4073783359497645,0.6306695464362851,0.31704668838219324
296,0.895598278258923,0.4859500709732177,0.4036697247706422,0.5387755102040817,0.4173469387755102,0.621580547112462,0.5387755102040817,0.41217798594847777,0.6183673469387755,0.32545649838882923
297,0.9054984744196919,0.5211928684046291,0.43425076452599387,0.5867768595041323,0.4152892561983471,0.6194144838212635,0.5878099173553719,0.43008314436885864,0.6642561983471075,0.3385992627698789
298,0.9030113210107442,0.5041187630960183,0.40825688073394495,0.5692963752665245,0.42430703624733473,0.6160990712074303,0.5650319829424307,0.4121306376360809,0.6471215351812367,0.3252947481243301
299,0.8883458757338241,0.480184252482752,0.39067278287461776,0.540169133192389,0.39957716701902746,0.6019108280254777,0.5306553911205074,0.4,0.6131078224101479,0.31556039173014144
300,0.8993142786961629,0.50032510747538,0.4319571865443425,0.552297165200391,0.41642228739002934,0.6292466765140325,0.5562072336265884,0.4307342922028766,0.6324535679374389,0.3405263157894737
301,0.8930717599139906,0.4760508816411408,0.41437308868501527,0.5581874356333677,0.4047373841400618,0.6111975116640747,0.5581874356333677,0.41788743253662297,0.639546858908342,0.3306709265175719
302,0.8915129738172489,0.4776762920771224,0.40061162079510704,0.5352400408580184,0.39734422880490294,0.6078125,0.5311542390194075,0.4088050314465409,0.6118488253319714,0.32273706896551724
303,0.9012538199276169,0.4819676358039319,0.43577981651376146,0.5560975609756098,0.3853658536585366,0.6114551083591331,0.5560975609756098,0.43116490166414523,0.64,0.34345549738219894
304,0.8985150346034523,0.5025637278090045,0.4380733944954128,0.573,0.415,0.6231231231231231,0.573,0.43180105501130367,0.647,0.3401682439537329
305,0.9011259474086577,0.5275186309820649,0.44571865443425074,0.5841683366733467,0.43887775551102204,0.6366279069767442,0.5881763527054108,0.4377330350484713,0.656312625250501,0.3425732217573222
306,0.9017419898972718,0.4891231041083465,0.4105504587155963,0.5582120582120582,0.4376299376299376,0.6274217585692996,0.553014553014553,0.4143302180685358,0.6486486486486487,0.33156216790648246
307,0.8996327983112123,0.5005380929774363,0.40672782874617736,0.562962962962963,0.4264550264550265,0.6162079510703364,0.5576719576719577,0.41171875,0.6476190476190476,0.32762312633832974
308,0.9045706239240527,0.5097789374257299,0.41131498470948014,0.5663157894736842,0.40842105263157896,0.610062893081761,0.5642105263157895,0.41550387596899224,0.6442105263157895,0.3274478330658106
309,0.8979535155032167,0.4926479078676246,0.38990825688073394,0.5525460455037919,0.42903575297941493,0.6111111111111112,0.5460455037919827,0.4009546539379475,0.6110509209100758,0.30938014262205155
310,0.9044096328531221,0.5019377948300534,0.40214067278287463,0.5668103448275862,0.4234913793103448,0.6093023255813953,0.5603448275862069,0.4088050314465409,0.646551724137931,0.32275416890801506
311,0.8960298739047076,0.5001532771060213,0.4258409785932722,0.5503952569169961,0.40019762845849804,0.6183206106870229,0.5503952569169961,0.4251908396946565,0.6462450592885376,0.3424083769633508
312,0.8984932879102402,0.48464702464567105,0.4036697247706422,0.5540398740818469,0.39979013641133265,0.6028481012658228,0.5477439664218258,0.40941176470588236,0.6232948583420777,0.3207343412526998
313,0.9055533532338698,0.5047599826465781,0.42201834862385323,0.5644171779141104,0.42024539877300615,0.6246200607902735,0.5644171779141104,0.4233128834355828,0.6421267893660532,0.3333333333333333
314,0.8949183841051386,0.47495237800406553,0.41590214067278286,0.5528455284552846,0.39939024390243905,0.6111975116640747,0.5508130081300813,0.4188562596599691,0.625,0.3287012292891502
315,0.9003442935813457,0.4973615318475378,0.42737003058103973,0.5715746421267893,0.40797546012269936,0.6138461538461538,0.5715746421267893,0.4267175572519084,0.6421267893660532,0.3329798515376458
316,0.9019695658691601,0.5106784887817318,0.41131498470948014,0.5735607675906184,0.43283582089552236,0.6179604261796042,0.5682302771855011,0.4138198757763975,0.6652452025586354,0.33156216790648246
317,0.8958124749505374,0.5052273899970464,0.4426605504587156,0.564327485380117,0.4220272904483431,0.6339677891654466,0.5653021442495126,0.43543543543543545,0.6423001949317739,0.3446652719665272
318,0.9036463090368783,0.49995220757165976,0.42048929663608564,0.5729166666666666,0.428125,0.620845921450151,0.5729166666666666,0.421455938697318,0.6489583333333333,0.33103081827842723
319,0.8981630656168145,0.5150756852334921,0.4327217125382263,0.5576354679802956,0.42561576354679803,0.6325036603221084,0.5576354679802956,0.42976461655277143,0.6413793103448275,0.3415529905561385
320,0.9017726152069321,0.4946655615157147,0.40978593272171254,0.5775862068965517,0.42564655172413796,0.6105100463678517,0.5743534482758621,0.41478599221789886,0.6443965517241379,0.3218514531754575
321,0.9114199004889633,0.4870959364735689,0.41131498470948014,0.5681098204857444,0.40549102428722283,0.6047244094488189,0.5681098204857444,0.41608662026295434,0.6494192185850053,0.328525641025641
322,0.8952992655914086,0.5196252674706172,0.4426605504587156,0.5654296875,0.435546875,0.6398852223816356,0.5673828125,0.4358589647411853,0.65234375,0.34737389495579823
323,0.9157815891973102,0.539998513392207,0.4380733944954128,0.596875,0.43645833333333334,0.6253731343283582,0.6,0.4330827067669173,0.6677083333333333,0.33754607688256977
324,0.894382355337378,0.5005526569046367,0.4181957186544342,0.5587334014300307,0.4177732379979571,0.6206373292867982,0.5587334014300307,0.4207692307692308,0.6353421859039836,0.33085106382978724
325,0.8966529816128053,0.47453521648532293,0.3922018348623853,0.5522066738428417,0.4015069967707212,0.5977564102564102,0.5403659849300323,0.3990461049284579,0.6254036598493004,0.3155893536121673
326,0.900588139286338,0.5046586645249512,0.42507645259938837,0.5714285714285714,0.41212744090441933,0.6159754224270353,0.5714285714285714,0.42670759785111284,0.656731757451182,0.3370253164556962
327,0.8985642837389782,0.503525507942182,0.422782874617737,0.5695159629248198,0.427394438722966,0.625,0.5695159629248198,0.42375478927203064,0.6529351184346035,0.33544973544973544
328,0.902009211002049,0.4777777198355162,0.41437308868501527,0.5496957403651116,0.40365111561866124,0.6141975308641975,0.5496957403651116,0.41853281853281854,0.6369168356997972,0.33315649867374003
329,0.8938559854625694,0.4911121120432277,0.41743119266055045,0.5481927710843374,0.41164658634538154,0.6212121212121212,0.5481927710843374,0.42,0.6255020080321285,0.3317358892438765
330,0.9057007071731658,0.49769426459646154,0.42813455657492355,0.5685279187817259,0.4243654822335025,0.624813153961136,0.5695431472081218,0.4269406392694064,0.6395939086294417,0.3338632750397456
331,0.9007218401436025,0.4930689016856295,0.4304281345565749,0.5607569721115537,0.399402390438247,0.6169230769230769,0.5607569721115537,0.4278115501519757,0.6374501992031872,0.33755274261603374
332,0.9066132830929334,0.5245386457646287,0.43425076452599387,0.5618199802176064,0.42828882294757664,0.6330409356725146,0.56973293768546,0.43340857787810383,0.6607319485657764,0.3471933471933472
333,0.8987733765825755,0.5044931333647139,0.41896024464831805,0.5835995740149095,0.4142705005324814,0.6068642745709828,0.5835995740149095,0.4205679201841903,0.663471778487753,0.33103081827842723
334,0.8957236532854682,0.513453969985632,0.441131498470948,0.5741293532338309,0.43781094527363185,0.6376811594202898,0.5751243781094527,0.4339339339339339,0.6417910447761194,0.3400105429625725
335,0.8986861546019735,0.5042552739505122,0.42813455657492355,0.5400192864030858,0.4108003857280617,0.6301775147928994,0.5400192864030858,0.4271548436308162,0.6142719382835101,0.337037037037037
336,0.9032824416911256,0.49540412393052524,0.4059633027522936,0.5685224839400428,0.4014989293361884,0.5980861244019139,0.5685224839400428,0.4129082426127527,0.6477516059957173,0.32457081545064376
337,0.9064791021919854,0.5260030987483274,0.4541284403669725,0.5795121951219512,0.43121951219512195,0.6378066378066378,0.5853658536585366,0.44609665427509293,0.6839024390243903,0.3587512794268168
338,0.8952155189960518,0.48612328887766487,0.4074923547400612,0.5506198347107438,0.40392561983471076,0.609984399375975,0.5485537190082644,0.4129082426127527,0.6229338842975206,0.32401934443847397
339,0.9009466838722909,0.487935642837159,0.40672782874617736,0.5576519916142557,0.4077568134171908,0.6078125,0.5576519916142557,0.415625,0.6436058700209644,0.32781633742658833
340,0.9027210974311372,0.5070775394785555,0.42966360856269115,0.5699797160243407,0.4290060851926978,0.6285289747399703,0.5720081135902637,0.4279210925644917,0.6531440162271805,0.3387690689110994
341,0.8992170497870324,0.5028446161718217,0.4105504587155963,0.5799136069114471,0.43412526997840173,0.6165644171779141,0.5766738660907127,0.4142746314972847,0.652267818574514,0.3240343347639485
342,0.8969379789881716,0.5109767654654773,0.4059633027522936,0.5496894409937888,0.4254658385093168,0.6217851739788199,0.5476190476190477,0.411993769470405,0.6252587991718427,0.32490586336740185
343,0.8943578251635984,0.49181658489571844,0.43425076452599387,0.546679499518768,0.4128970163618864,0.6308823529411764,0.5534167468719923,0.4329819277108434,0.631376323387873,0.34345549738219894
344,0.89865033729518,0.4649266726415243,0.40061162079510704,0.5533262935586061,0.3907074973600845,0.5958132045088567,0.5522703273495249,0.40923317683881066,0.6219640971488912,0.31872294372294374
345,0.9075996658251524,0.5267641108066808,0.4525993883792049,0.574199806013579,0.43743937924345294,0.6433666191155493,0.5780795344325897,0.4421364985163205,0.6653734238603298,0.35360824742268043
346,0.898452195500401,0.4722997618061618,0.41437308868501527,0.5796791443850268,0.39893048128342246,0.5968,0.5764705882352941,0.4171826625386997,0.6406417112299465,0.32256327409800756
347,0.8970132744792747,0.4819025251153675,0.42507645259938837,0.5650406504065041,0.3953252032520325,0.6078125,0.5650406504065041,0.4254016832440704,0.6544715447154471,0.3389473684210526
348,0.8998246042886269,0.5269100187968375,0.45718654434250766,0.5822784810126582,0.43816942551119764,0.6437768240343348,0.5871470301850049,0.44501845018450187,0.6523855890944499,0.3482328482328482
349,0.9001515772537191,0.49723469393960784,0.4166666666666667,0.5630165289256198,0.4256198347107438,0.622356495468278,0.5609504132231405,0.41898148148148145,0.631198347107438,0.32726298875200854
350,0.905385871366015,0.49445327616435575,0.41284403669724773,0.5825242718446602,0.4228694714131607,0.6086956521739131,0.5814455231930961,0.41847826086956524,0.6645091693635383,0.32853333333333334
351,0.8965120423945601,0.4971683299851814,0.41590214067278286,0.5744456177402323,0.43083421330517424,0.6210045662100456,0.5744456177402323,0.41878367975365666,0.6399155227032735,0.3249329758713137
352,0.9003390053689102,0.5095656186128479,0.4136085626911315,0.5612033195020747,0.4336099585062241,0.624813153961136,0.5601659751037344,0.4176334106728538,0.6473029045643154,0.33156216790648246
353,0.9071466011235476,0.5017057485055864,0.4074923547400612,0.5731182795698925,0.41935483870967744,0.6074766355140186,0.5698924731182796,0.4127725856697819,0.667741935483871,0.3304949441192123
354,0.8955020708175325,0.4856040631998464,0.4243119266055046,0.5473372781065089,0.41420118343195267,0.6268656716417911,0.5483234714003945,0.4247517188693659,0.6252465483234714,0.3358050847457627
355,0.9067546848537572,0.5252041951648772,0.4288990825688073,0.5880503144654088,0.4371069182389937,0.624251497005988,0.5880503144654088,0.4269406392694064,0.6666666666666666,0.3359746434231379
356,0.8933276044699734,0.4802763596592493,0.4105504587155963,0.5479591836734694,0.4061224489795918,0.613251155624037,0.5479591836734694,0.41627906976744183,0.6214285714285714,0.32654155495978554
357,0.8960159860885022,0.496679350471401,0.42966360856269115,0.5564356435643565,0.4099009900990099,0.6225563909774436,0.5564356435643565,0.4277016742770167,0.6207920792079208,0.33297928836962293
358,0.9061971393958936,0.4944454629518148,0.41437308868501527,0.5809217577706324,0.4190782422293676,0.6090342679127726,0.5787781350482315,0.416988416988417,0.6730975348338692,0.3326271186440678
359,0.899995040296051,0.48425492040905904,0.41131498470948014,0.5575129533678757,0.4,0.6088328075709779,0.5564766839378238,0.41627906976744183,0.6476683937823834,0.33191715347849177
360,0.8938781928519473,0.4880599052959159,0.40061162079510704,0.5809312638580931,0.4379157427937916,0.6105100463678517,0.573170731707317,0.40644654088050314,0.6441241685144125,0.31524688008681495
361,0.9005989421054325,0.5135032625229607,0.43654434250764523,0.5838445807770961,0.42535787321063395,0.6246246246246246,0.5869120654396728,0.4322289156626506,0.6687116564417178,0.34222919937205654
362,0.8837324082775997,0.45092861854715016,0.37767584097859325,0.5317545748116254,0.3767491926803014,0.5813953488372093,0.5252960172228203,0.39323126510878326,0.6038751345532831,0.30807248764415157
363,0.8874552594077164,0.47763750318912906,0.42507645259938837,0.562753036437247,0.4058704453441296,0.6159754224270353,0.562753036437247,0.42442748091603055,0.6275303643724697,0.3304904051172708
364,0.887839041373516,0.46347177908485493,0.38837920489296635,0.5503791982665223,0.39869989165763814,0.5935483870967742,0.5406283856988082,0.39824421388667197,0.6240520043336945,0.3137254901960784
365,0.901686781754457,0.5010727945320722,0.4090214067278288,0.5679405520169851,0.4426751592356688,0.6233183856502242,0.5605095541401274,0.411214953271028,0.6454352441613588,0.32548179871520344
366,0.900375893996864,0.5177623451902152,0.4105504587155963,0.5805405405405405,0.4227027027027027,0.6080870917573873,0.5794594594594594,0.4148606811145511,0.6562162162162162,0.3259935553168636
367,0.8991700914085154,0.5090068357856157,0.42660550458715596,0.565922920892495,0.4340770791075051,0.6303387334315169,0.565922920892495,0.426279602750191,0.6348884381338742,0.33315593400745075
368,0.8965476754080364,0.48835241919891215,0.4212538226299694,0.5444664031620553,0.41205533596837945,0.624251497005988,0.5424901185770751,0.4226327944572748,0.6185770750988142,0.33315593400745075
369,0.8904443814979948,0.4912099763226047,0.42048929663608564,0.565843621399177,0.4176954732510288,0.6179604261796042,0.565843621399177,0.4217791411042945,0.6306584362139918,0.3279828785446763
370,0.8960170881783509,0.49738644495056467,0.4136085626911315,0.5641293013555787,0.42127215849843586,0.617737003058104,0.5641293013555787,0.41776061776061774,0.6319082377476538,0.32545649838882923
371,0.891901507698908,0.5057721376294434,0.4258409785932722,0.5609264853977844,0.4259818731117825,0.6275964391691394,0.5629405840886204,0.4263920671243326,0.6374622356495468,0.33509793541556376
372,0.9015635817220142,0.5301544748168522,0.4434250764525994,0.5888324873096447,0.44060913705583754,0.6345029239766082,0.5908629441624366,0.43595505617977526,0.6649746192893401,0.34275248560962845
373,0.8971616424099226,0.4981956607896675,0.42660550458715596,0.58125,0.440625,0.6285289747399703,0.5822916666666667,0.42574257425742573,0.6552083333333333,0.33351007423117707
374,0.8952392157147575,0.4856770817547891,0.39984709480122327,0.5499474237644585,0.40168243953732913,0.6034755134281201,0.5478443743427971,0.40830721003134796,0.6203995793901157,0.31926406926406925
375,0.9020546978828723,0.512420365753491,0.40825688073394495,0.55741127348643,0.4112734864300626,0.6118012422360248,0.5553235908141962,0.4140077821011673,0.6440501043841336,0.3290666666666667
376,0.8918409043807816,0.4690054273876061,0.4120795107033639,0.5643979057591623,0.393717277486911,0.5996810207336523,0.5581151832460733,0.41414141414141414,0.6513089005235602,0.33085106382978724
377,0.8967529929057405,0.5085860432001172,0.44036697247706424,0.579476861167002,0.41851106639839036,0.6255639097744361,0.5814889336016097,0.4339339339339339,0.6498993963782697,0.33964248159831756
378,0.8972309328005882,0.47457660230391785,0.40214067278287463,0.5686486486486486,0.4227027027027027,0.6080870917573873,0.5675675675675675,0.41015625,0.6324324324324324,0.3174172544763972
379,0.9119678060926268,0.554325141356585,0.481651376146789,0.6,0.4561904761904762,0.6570644718792867,0.6104761904761905,0.46048850574712646,0.680952380952381,0.3640529531568228
380,0.8940670387097858,0.4898706105947904,0.41437308868501527,0.5663531870428422,0.4315569487983281,0.6219879518072289,0.5642633228840125,0.416988416988417,0.6384535005224661,0.32726298875200854
381,0.8927196205707087,0.504020623550999,0.4105504587155963,0.5628930817610063,0.43186582809224316,0.6214177978883861,0.5618448637316562,0.41582622187742435,0.6310272536687631,0.323481998925309
382,0.8932324227250138,0.4910279926270476,0.39984709480122327,0.5511064278187566,0.4204425711275026,0.6147919876733436,0.5511064278187566,0.4098746081504702,0.6332982086406744,0.3231182795698925
383,0.8856495755294846,0.49080325758771715,0.42813455657492355,0.5405405405405406,0.41312741312741313,0.6312684365781711,0.5405405405405406,0.42748091603053434,0.6216216216216216,0.33912585571353343
384,0.9070843441153711,0.5194088052856256,0.4426605504587156,0.5583413693346191,0.43490838958534234,0.6424501424501424,0.5602700096432015,0.43553223388305845,0.6364513018322083,0.34518828451882844
385,0.8933209513421048,0.49323291999643937,0.4059633027522936,0.5440573770491803,0.4088114754098361,0.6147919876733436,0.5430327868852459,0.4130943102104443,0.6229508196721312,0.3261802575107296
386,0.8955413850270113,0.5020271799774353,0.4258409785932722,0.5609264853977844,0.4269889224572004,0.6300148588410104,0.5609264853977844,0.4248665141113654,0.6283987915407855,0.3317384370015949
387,0.8992634220968818,0.49727454034636914,0.40978593272171254,0.5381526104417671,0.4026104417670683,0.6178736517719569,0.5311244979919679,0.4123148869836321,0.6265060240963856,0.3320915380521554
388,0.8924246775676727,0.4722311539489172,0.39143730886850153,0.5529157667386609,0.38876889848812096,0.5891980360065466,0.5442764578833693,0.40031771247021447,0.6133909287257019,0.31106243154435925
389,0.893427789272938,0.4977810528003854,0.43577981651376146,0.5577299412915852,0.42759295499021527,0.6351744186046512,0.5606653620352251,0.4321266968325792,0.6320939334637965,0.33964248159831756
390,0.8980733898595792,0.4907869623018628,0.41743119266055045,0.5470941883767535,0.40981963927855714,0.6206373292867982,0.5440881763527055,0.41865844255975326,0.6312625250501002,0.3338632750397456
391,0.9093866357276501,0.5185444244636155,0.43883792048929665,0.5768844221105528,0.40804020100502514,0.6179604261796042,0.5778894472361809,0.4329819277108434,0.6653266331658292,0.3460533193936226
392,0.8912736760831598,0.49420681175961567,0.41131498470948014,0.5439838220424671,0.42669362992922144,0.6270430906389302,0.5429726996966633,0.41627906976744183,0.6400404448938322,0.3352754237288136
393,0.8944982196533944,0.4942799252882966,0.4212538226299694,0.5560040363269425,0.40766902119071646,0.616793893129771,0.5560040363269425,0.42254601226993865,0.627648839556004,0.33102714209686
394,0.9023767825659219,0.4897571281627751,0.43577981651376146,0.5734406438631791,0.41146881287726356,0.6206373292867982,0.5804828973843058,0.43416102332580886,0.6448692152917505,0.3379019504480759
395,0.8985233906430619,0.47042445367674995,0.4013761467889908,0.5633047210300429,0.3948497854077253,0.5964343598055105,0.5568669527896996,0.4080188679245283,0.6469957081545065,0.3238453276047261
396,0.8938980780941401,0.4622878665089709,0.38990825688073394,0.547798066595059,0.3877551020408163,0.5889070146818923,0.5424274973147154,0.4007936507936508,0.6283566058002148,0.3170731707317073
397,0.8978841797167328,0.48374987315761026,0.42201834862385323,0.5547738693467337,0.40703517587939697,0.6173780487804879,0.5527638190954773,0.42210283960092093,0.6331658291457286,0.3338632750397456
398,0.9051861768514529,0.5079615345675534,0.42201834862385323,0.5661538461538461,0.4246153846153846,0.6234939759036144,0.5661538461538461,0.42298850574712643,0.6502564102564102,0.3352723426758329
399,0.8964891950631253,0.5162317860374301,0.43119266055045874,0.5725888324873096,0.4263959390862944,0.6259314456035767,0.5736040609137056,0.42933130699088146,0.6548223350253807,0.33929510783798
400,0.8955171145725782,0.4689871073327615,0.40214067278287463,0.5479166666666667,0.38125,0.5970636215334421,0.5447916666666667,0.4095536413469068,0.6166666666666667,0.32017306652244454
401,0.8950375712005073,0.5032079213816733,0.44954128440366975,0.5541941564561734,0.413760603204524,0.6390101892285298,0.5570216776625825,0.4403874813710879,0.6569274269557022,0.35761929194458697
402,0.8993991079690031,0.49039784227187183,0.43119266055045874,0.5696969696969697,0.3939393939393939,0.608424336973479,0.5717171717171717,0.4287878787878788,0.6474747474747474,0.3377239199157007
403,0.9001053649742419,0.493748503941008,0.42201834862385323,0.5592705167173252,0.403242147922999,0.6160990712074303,0.5592705167173252,0.42363775901765155,0.6443768996960486,0.3361522198731501
404,0.8943731157788839,0.4826911544514295,0.3983180428134557,0.5584137191854234,0.41586280814576637,0.60625,0.5551982851018221,0.40691280439905736,0.6291532690246516,0.31781266919328643
405,0.8993637790556848,0.516252831420401,0.4212538226299694,0.5709844559585492,0.43005181347150256,0.6231231231231231,0.5709844559585492,0.42254601226993865,0.6476683937823834,0.33191715347849177
406,0.8879420188954528,0.5059087145641347,0.44801223241590216,0.554399243140965,0.4030274361400189,0.6301775147928994,0.5638599810785241,0.4424647364513734,0.6433301797540208,0.35178479048111744
407,0.8954441466516979,0.48364008410822223,0.4120795107033639,0.5477642276422764,0.3943089430894309,0.6071987480438185,0.540650406504065,0.41368584758942456,0.6382113821138211,0.3338649654439128
408,0.9021648530914838,0.49146006704869083,0.41896024464831805,0.5490981963927856,0.3997995991983968,0.6147919876733436,0.5450901803607214,0.41910631741140214,0.6292585170340681,0.3335103558151885
409,0.9048768669357652,0.49019640653462393,0.41284403669724773,0.5793991416309013,0.3969957081545064,0.5958132045088567,0.5761802575107297,0.41563467492260064,0.6587982832618026,0.327641408751334
410,0.9034690692780748,0.48279468612638266,0.4197247706422018,0.5562310030395137,0.3951367781155015,0.609375,0.5531914893617021,0.4206471494607088,0.6403242147923,0.3347457627118644
411,0.8998351409129378,0.49753498433741483,0.4380733944954128,0.5634218289085545,0.39233038348082594,0.6138461538461538,0.5653883972468043,0.43330821401657876,0.6489675516224189,0.3444676409185804
412,0.8975401842601461,0.5102007605190725,0.4334862385321101,0.5675675675675675,0.4124124124124124,0.622356495468278,0.5725725725725725,0.43137254901960786,0.6456456456456456,0.3391167192429022
413,0.8942465956737842,0.4803005938820882,0.40214067278287463,0.5507853403141362,0.42408376963350786,0.6173780487804879,0.5497382198952879,0.4107981220657277,0.6272251308900524,0.3223896663078579
414,0.9026745448363407,0.5063471429686438,0.4151376146788991,0.567398119122257,0.4200626959247649,0.6194144838212635,0.567398119122257,0.41833590138674887,0.6530825496342738,0.3317409766454352
415,0.8965718358255397,0.49049661896689034,0.4212538226299694,0.5698035160289555,0.40227507755946224,0.6078125,0.5698035160289555,0.4222222222222222,0.6432264736297828,0.33102714209686
416,0.9030962909008863,0.4937518562841231,0.42737003058103973,0.5751028806584362,0.39814814814814814,0.6075353218210361,0.5751028806584362,0.42574257425742573,0.6594650205761317,0.33754607688256977
417,0.9027276820652779,0.49034075523767445,0.4235474006116208,0.5825446898002103,0.42586750788643535,0.6183206106870229,0.5825446898002103,0.42387146136189746,0.6771819137749737,0.33859095688748686
418,0.8949920562776816,0.48431141446494125,0.4029051987767584,0.5518324607329843,0.41465968586387436,0.6120556414219475,0.5465968586387434,0.4090909090909091,0.618848167539267,0.3198051948051948
419,0.9027344680724327,0.5114230217177436,0.42048929663608564,0.5729166666666666,0.4239583333333333,0.6185410334346505,0.5708333333333333,0.42121445042275174,0.6625,0.3359746434231379
420,0.9014423776668756,0.5133401927574175,0.4441896024464832,0.5735439289239882,0.4215202369200395,0.6307237813884786,0.5804540967423495,0.4397905759162304,0.6574531095755183,0.346875
421,0.8931680360937355,0.47068539178320373,0.4059633027522936,0.5247035573122529,0.3804347826086957,0.6072555205047319,0.5187747035573123,0.4107981220657277,0.616600790513834,0.33315536572343835
422,0.9041228004187638,0.48966026224452786,0.4334862385321101,0.5569744597249509,0.38703339882121807,0.6108527131782946,0.5579567779960707,0.4303030303030303,0.6453831041257367,0.3434396236278097
423,0.8935506095564832,0.526047058521819,0.41896024464831805,0.5798941798941799,0.43597883597883597,0.622356495468278,0.5798941798941799,0.4205679201841903,0.6656084656084656,0.3336870026525199
424,0.8981659878062949,0.5160769144329422,0.42660550458715596,0.5728952772073922,0.4414784394250513,0.631424375917768,0.5739219712525667,0.42574257425742573,0.6570841889117043,0.33755274261603374
425,0.9002613063821625,0.5075096465626929,0.42966360856269115,0.5787847579814624,0.427394438722966,0.6240601503759399,0.5818743563336766,0.4286798179059181,0.6529351184346035,0.3358050847457627
426,0.9002132669725997,0.5008208915825878,0.4120795107033639,0.5602910602910602,0.4189189189189189,0.6171516079632465,0.5602910602910602,0.4168600154679041,0.6528066528066528,0.332803391626921
427,0.9000156094515229,0.5004822962943047,0.42048929663608564,0.5687693898655636,0.421923474663909,0.6191198786039454,0.5687693898655636,0.4217791411042945,0.6525336091003102,0.3342161016949153
428,0.8955150161592638,0.49925090803408245,0.42737003058103973,0.5518262586377097,0.42941757156959526,0.636896046852123,0.5518262586377097,0.42769701606732974,0.6327739387956565,0.3380801687763713
429,0.8779267245268499,0.4567630346074387,0.38685015290519875,0.5429184549356223,0.4012875536480687,0.597444089456869,0.5311158798283262,0.3963170536429143,0.6051502145922747,0.30938014262205155
430,0.8893656332852523,0.4608402668593109,0.3876146788990826,0.5253886010362694,0.39585492227979274,0.6044303797468354,0.5139896373056995,0.3964828137490008,0.6176165803108808,0.3214670981661273
431,0.9076240962955643,0.5102454392667951,0.4334862385321101,0.5738866396761133,0.4200404858299595,0.6231231231231231,0.5759109311740891,0.43040847201210286,0.6700404858299596,0.3455114822546973
432,0.8995161474952164,0.5174678668430599,0.42737003058103973,0.5686673448626653,0.41810783316378436,0.620845921450151,0.5686673448626653,0.42574257425742573,0.646998982706002,0.33668607728957123
433,0.8880095007426088,0.4768753626762742,0.3952599388379205,0.5571120689655172,0.41379310344827586,0.6066350710900474,0.5506465517241379,0.40363349131121645,0.6260775862068966,0.31610446137105547
434,0.8936037622815015,0.5050950548768438,0.4288990825688073,0.5695431472081218,0.4304568527918782,0.6281481481481481,0.5705583756345177,0.42737642585551333,0.6385786802030456,0.33351007423117707
435,0.8892844927274667,0.47686421574574483,0.41131498470948014,0.5284872298624754,0.3880157170923379,0.6114551083591331,0.5275049115913556,0.41627906976744183,0.6129666011787819,0.3324453915823122
436,0.9031757445795592,0.5343669606578926,0.4327217125382263,0.5964172813487882,0.45732349841938885,0.6335766423357664,0.5974710221285564,0.4288956127080182,0.6765015806111696,0.33771699105733827
437,0.8892961637763303,0.45597295906801233,0.40519877675840976,0.5458290422245108,0.38105046343975285,0.5958132045088567,0.544799176107106,0.411993769470405,0.6096807415036045,0.32017306652244454
438,0.9036900072467978,0.505732601934916,0.4197247706422018,0.5642343268242549,0.408016443987667,0.6136012364760433,0.5642343268242549,0.42133537989255565,0.6423432682425488,0.33191715347849177
439,0.8962406262689685,0.46103558845728954,0.40061162079510704,0.5341488277268094,0.37003058103975534,0.5921696574225123,0.5321100917431193,0.4090909090909091,0.6248725790010193,0.3279828785446763
440,0.9079022319012607,0.5099329323647974,0.4197247706422018,0.5648148148148148,0.4166666666666667,0.6183206106870229,0.5648148148148148,0.4210122699386503,0.654320987654321,0.3359746434231379
441,0.8970385522242481,0.487985267461725,0.4036697247706422,0.5494276795005203,0.40582726326742974,0.608424336973479,0.5494276795005203,0.4118564742589704,0.6285119667013528,0.32420826623725174
442,0.9066783331005376,0.5289470938549763,0.42966360856269115,0.5770020533880903,0.45585215605749485,0.6406926406926406,0.5770020533880903,0.4267274107820805,0.6652977412731006,0.3401574803149606
443,0.8971696062575734,0.5031159395771834,0.4319571865443425,0.576530612244898,0.42346938775510207,0.6231231231231231,0.576530612244898,0.42835481425322214,0.6377551020408163,0.33191715347849177
444,0.8934391699345806,0.4920172806563036,0.40672782874617736,0.5456410256410257,0.4164102564102564,0.6189024390243902,0.5364102564102564,0.40923317683881066,0.6143589743589744,0.3236088600756348
445,0.8957976011189097,0.506416794887841,0.4197247706422018,0.5377081292850147,0.4299706170421156,0.636231884057971,0.5377081292850147,0.4226327944572748,0.6268364348677767,0.33755274261603374
446,0.894190426179245,0.4960190093654833,0.42660550458715596,0.564206268958544,0.416582406471183,0.622356495468278,0.564206268958544,0.42660550458715596,0.6359959555106168,0.3340414232607541
